ID_scanned,Wet_weight_g_tube.without.cap,Date_time.x,true_wet_weight_g,Weight_dry_g,Date_time.y,true_dry_weight_g,percent_water_content_dry,percent_water_content_wet
ECA2_0041_01_SM,47.8,10/20/2020 14:00,41.142,19.61,10/23/20 10:15,12.952,217.649783817171,68.5187885858733
ECA2_0041_02_SM,52.24,10/20/2020 14:00,45.582,23.37,10/23/20 10:15,16.712,172.750119674485,63.3364047211619
ECA2_0041_03_SM,46.22,10/20/2020 14:00,39.562,16.47,10/23/20 10:15,9.812,303.200163065634,75.1984227288813
ECA2_0041_04_SM,48.85,10/20/2020 14:00,42.192,18.56,10/23/20 10:15,11.902,254.495042849941,71.790860826697
ECA2_0041_05_SM,49.23,10/20/2020 14:00,42.572,20.9,10/23/20 10:15,14.242,198.918691195057,66.5460866297097
ECA2_0041_06_SM,49.25,10/20/2020 14:00,42.592,22.75,10/23/20 10:15,16.092,164.678100919712,62.2182569496619
ECA2_0041_07_SM,51.73,10/20/2020 14:00,45.072,24.2,10/23/20 10:15,17.542,156.937635389351,61.0800496982606
ECA2_0041_08_SM,56.12,10/20/2020 14:00,49.462,36.68,10/23/20 10:15,30.022,64.7525148224635,39.3028991953419
ECA2_0041_09_SM,61.75,10/20/2020 14:00,55.092,39.26,10/23/20 10:15,32.602,68.9834979449114,40.8226239744428
ECA2_0041_10_SM,73.76,10/20/2020 14:00,67.102,56.93,10/23/20 10:15,50.272,33.4778803309994,25.0812196357784
ECA2_0042_01_SM,52.22,10/28/20 10:00,45.562,42.36,NA,35.702,27.6175004201445,21.6408410517537
ECA2_0042_02_SM,43.89,10/28/20 10:00,37.232,32.16,NA,25.502,45.9963924398087,31.5051568543189
ECA2_0042_03_SM,42.39,10/28/20 10:00,35.732,32.13,NA,25.472,40.2795226130653,28.7137579760439
ECA2_0042_04_SM,56.86,10/28/20 10:00,50.202,45.53,NA,38.872,29.1469438155999,22.5688219592845
ECA2_0042_05_SM,42.85,10/28/20 10:00,36.192,27.55,10/30/20 14:30,20.892,73.2337736932797,42.2745358090186
ECA2_0042_06_SM,47.95,10/28/20 10:00,41.292,30.1,10/30/20 14:30,23.442,76.1453800870233,43.2287125835513
ECA2_0042_07_SM,65.98,10/28/20 10:00,59.322,50.59,NA,43.932,35.0314121824638,25.9431576818044
ECA2_0042_08_SM,56.93,10/28/20 10:00,50.272,46.1,NA,39.442,27.4580396531616,21.5428071292171
ECA2_0042_09_SM,64.09,10/28/20 10:00,57.432,44.69,10/30/20 14:30,38.032,51.0096760622634,33.7790778659981
ECA2_0042_10_SM,56.7,10/28/20 10:00,50.042,40.87,NA,34.212,46.2703145095288,31.6334279205468
ECA2_0043_01_SM,50.34,11/6/20 16:00,43.682,49.82,11/13/20 16:00,43.162,1.20476344933044,1.19042168398884
ECA2_0043_02_SM,53.7,11/6/20 16:00,47.042,53.22,11/13/20 16:00,46.562,1.03088355311199,1.020364780409
ECA2_0043_03_SM,54.45,11/6/20 16:00,47.792,53.56,11/13/20 16:00,46.902,1.89757366423607,1.86223635754938
ECA2_0043_04_SM,54.71,11/6/20 16:00,48.052,54.17,11/13/20 16:00,47.512,1.13655497558511,1.12378256888371
ECA2_0043_05_SM,62.11,11/6/20 16:00,55.452,61.69,11/13/20 16:00,55.032,0.763192324465769,0.757411815624327
ECA2_0043_06_SM,63.25,11/6/20 16:00,56.592,62.93,11/13/20 16:00,56.272,0.568666477111175,0.565450947130337
ECA2_0043_07_SM,62.7,11/6/20 16:00,56.042,62.39,11/13/20 16:00,55.732,0.556233402712988,0.55315656115057
ECA2_0043_08_SM,63.83,11/6/20 16:00,57.172,63.55,11/13/20 16:00,56.892,0.492160584968012,0.489750227384036
ECA2_0043_09_SM,60.63,11/6/20 16:00,53.972,60.37,11/13/20 16:00,53.712,0.484063151623483,0.481731268064932
ECA2_0043_10_SM,62.26,11/6/20 16:00,55.602,62.01,11/13/20 16:00,55.352,0.451654863419569,0.449624114240495
ECA2_0044_01_SM,54.52,10/28/20 10:00,47.862,39.66,NA,33.002,45.027574086419,31.0475951694455
ECA2_0044_02_SM,51.26,10/28/20 10:00,44.602,31.99,NA,25.332,76.0697931470077,43.2043406125286
ECA2_0044_03_SM,51.61,10/28/20 10:00,44.952,33.88,NA,27.222,65.1311439277055,39.4420715429792
ECA2_0044_04_SM,55.72,10/28/20 10:00,49.062,40.17,10/30/20 14:30,33.512,46.401289090475,31.6945905181199
ECA2_0044_05_SM,61.22,10/28/20 10:00,54.562,45.69,10/30/20 14:30,39.032,39.7878663660586,28.4630328800264
ECA2_0044_06_SM,61.43,10/28/20 10:00,54.772,48.92,NA,42.262,29.6010600539492,22.8401372964288
ECA2_0044_07_SM,36.01,10/28/20 10:00,29.352,22.91,NA,16.252,80.6054639428993,44.6306895611883
ECA2_0044_08_SM,42.58,10/28/20 10:00,35.922,25.5,NA,18.842,90.6485511092241,47.5474639496687
ECA2_0044_09_SM,50.22,10/28/20 10:00,43.562,33.85,10/30/20 14:30,27.192,60.201529861724,37.5786235710022
ECA2_0044_10_SM,46.72,10/28/20 10:00,40.062,22.45,NA,15.792,153.685410334347,60.5810992960911
ECA2_0045_01_SM,39.15,11/6/20 16:00,32.492,34.77,11/11/20 13:30,28.112,15.5805350028457,13.4802412901637
ECA2_0045_02_SM,40.32,11/6/20 16:00,33.662,36.05,11/11/20 13:30,29.392,14.5277626565052,12.6849266234924
ECA2_0045_03_SM,43.46,11/6/20 16:00,36.802,38.04,11/11/20 13:30,31.382,17.271047097062,14.7274604641052
ECA2_0045_04_SM,52.35,11/6/20 16:00,45.692,44.96,11/11/20 13:30,38.302,19.2940316432562,16.1735095859231
ECA2_0045_05_SM,53.99,11/6/20 16:00,47.332,45.19,11/11/20 13:30,38.532,22.8381604899824,18.5920730161413
ECA2_0045_06_SM,51.35,11/6/20 16:00,44.692,43.94,11/11/20 13:30,37.282,19.8755431575559,16.5801485724515
ECA2_0045_07_SM,46.32,11/6/20 16:00,39.662,39.37,11/11/20 13:30,32.712,21.2460259232086,17.5230699410015
ECA2_0045_08_SM,45.97,11/6/20 16:00,39.312,39.41,11/11/20 13:30,32.752,20.0293111871031,16.6870166870167
ECA2_0045_09_SM,42.11,11/6/20 16:00,35.452,37,11/11/20 13:30,30.342,16.8413420341441,14.4138553537177
ECA2_0045_10_SM,41.76,11/6/20 16:00,35.102,36.91,11/11/20 13:30,30.252,16.0319978844374,13.8168765312518
ECA2_0047_01_SM,60.67,10/14/20 10:00 AM,54.012,49.84,NA,43.182,25.0798944004446,20.0510997556099
ECA2_0047_02_SM,60.56,10/14/20 10:00 AM,53.902,48.99,NA,42.332,27.3315694982519,21.4648807094356
ECA2_0047_03_SM,60.84,10/14/20 10:00 AM,54.182,51.26,NA,44.602,21.4788574503386,17.6811487209775
ECA2_0047_04_SM,63.51,10/14/20 10:00 AM,56.852,49.84,NA,43.182,31.6567088138576,24.0448884823753
ECA2_0047_05_SM,48.55,10/14/20 10:00 AM,41.892,39.93,NA,33.272,25.9076701130079,20.5767210923327
ECA2_0047_06_SM,47.7,10/14/20 10:00 AM,41.042,41.12,NA,34.462,19.0934942835587,16.0323570976073
ECA2_0047_07_SM,55.51,10/14/20 10:00 AM,48.852,45.56,NA,38.902,25.5770911521258,20.3676410382379
ECA2_0047_08_SM,49.78,10/14/20 10:00 AM,43.122,42.88,NA,36.222,19.0491966208382,16.0011131209128
ECA2_0047_09_SM,65.89,10/14/20 10:00 AM,59.232,47.85,NA,41.192,43.7949116333269,30.4565099945975
ECA2_0047_10_SM,61.44,10/14/20 10:00 AM,54.782,48.05,NA,41.392,32.3492462311558,24.4423350735643
ECA2_0048_01_SM,54.37,11/13/20 16:30,47.712,26.07,11/18/20 11:00,19.412,145.786111683495,59.3142186452046
ECA2_0048_02_SM,55.8,11/13/20 16:30,49.142,29.3,11/18/20 11:00,22.642,117.039130818832,53.9253591632412
ECA2_0048_03_SM,51.14,11/13/20 16:30,44.482,23.5,11/18/20 11:00,16.842,164.113525709536,62.137493817724
ECA2_0048_04_SM,62.25,11/13/20 16:30,55.592,38.27,11/18/20 11:00,31.612,75.8572693913704,43.1357029788459
ECA2_0048_05_SM,44.52,11/13/20 16:30,37.862,17.22,11/18/20 11:00,10.562,258.473773906457,72.1039564735091
ECA2_0048_06_SM,50.32,11/13/20 16:30,43.662,22.23,11/18/20 11:00,15.572,180.387875674287,64.3351197837937
ECA2_0048_07_SM,66.04,11/13/20 16:30,59.382,43.85,11/18/20 11:00,37.192,59.6633684663369,37.3682260617696
ECA2_0048_08_SM,56.7,11/13/20 16:30,50.042,33.66,11/18/20 11:00,27.002,85.3270128138657,46.0413252867591
ECA2_0048_09_SM,45.1,11/13/20 16:30,38.442,16.55,11/18/20 11:00,9.892,288.617064294379,74.267728005827
ECA2_0048_10_SM,46.11,11/13/20 16:30,39.452,21.37,11/18/20 11:00,14.712,168.162044589451,62.7091148737707
ECA2_0049_01_SM,55.28,11/22/20 12:30,48.622,30.2,11/24/20 13:00,23.542,106.533004842409,51.5815885813007
ECA2_0049_02_SM,56.18,11/22/20 12:30,49.522,34.56,11/24/20 13:00,27.902,77.4854849114759,43.6573644036994
ECA2_0049_03_SM,61.94,11/22/20 12:30,55.282,40.87,11/24/20 13:00,34.212,61.5865778089559,38.1136717195471
ECA2_0049_04_SM,57.35,11/22/20 12:30,50.692,35.06,11/24/20 13:00,28.402,78.4803887050208,43.9714353349641
ECA2_0049_05_SM,51.99,11/22/20 12:30,45.332,27.34,11/24/20 13:00,20.682,119.185765399865,54.3765993117445
ECA2_0049_06_SM,51.3,11/22/20 12:30,44.642,25.85,11/24/20 13:00,19.192,132.607336390163,57.0090945746158
ECA2_0049_07_SM,54.32,11/22/20 12:30,47.662,28.88,11/24/20 13:00,22.222,114.481144811448,53.3758549788091
ECA2_0049_08_SM,50.18,11/22/20 12:30,43.522,27.25,11/24/20 13:00,20.592,111.353923853924,52.6859978861266
ECA2_0049_09_SM,49.12,11/22/20 12:30,42.462,24.21,11/24/20 13:00,17.552,141.921148587056,58.6642174179266
ECA2_0049_10_SM,46.99,11/22/20 12:30,40.332,20.46,11/24/20 13:00,13.802,192.218519055209,65.7790340176535
ECA2_0050_01_SM,39.21,11/6/20 16:00,32.552,23.29,11/13/20 16:00,16.632,95.7190957190957,48.9063652002949
ECA2_0050_02_SM,46.33,11/6/20 16:00,39.672,34.89,11/13/20 16:00,28.232,40.5213941626523,28.8364589635007
ECA2_0050_03_SM,45.83,11/6/20 16:00,39.172,28.45,11/13/20 16:00,21.792,79.7540381791483,44.3684264270397
ECA2_0050_04_SM,36.35,11/6/20 16:00,29.692,27.12,11/13/20 16:00,20.462,45.1080050825921,31.0858143607706
ECA2_0050_05_SM,55.57,11/6/20 16:00,48.912,37.52,11/13/20 16:00,30.862,58.4861642148921,36.9030094864246
ECA2_0050_06_SM,40.58,11/6/20 16:00,33.922,28.32,11/13/20 16:00,21.662,56.5968054657926,36.1417369258888
ECA2_0050_07_SM,40.84,11/6/20 16:00,34.182,33.07,11/13/20 16:00,26.412,29.418446160836,22.731262067755
ECA2_0050_08_SM,41.53,11/6/20 16:00,34.872,24.73,11/13/20 16:00,18.072,92.9614873837981,48.1761871988988
ECA2_0050_09_SM,32.73,11/6/20 16:00,26.072,25.11,11/13/20 16:00,18.452,41.2963364404942,29.2267566738263
ECA2_0050_10_SM,42.98,11/6/20 16:00,36.322,34.4,11/13/20 16:00,27.742,30.9278350515464,23.6220472440945
ECA2_0051_01_SM,30.88,10/28/20 10:00,24.222,23.31,NA,16.652,45.4600048042277,31.2525802989018
ECA2_0051_02_SM,30.31,10/28/20 10:00,23.652,23.59,10/30/20 14:30,16.932,39.6881644223955,28.4119736174531
ECA2_0051_03_SM,28.23,10/28/20 10:00,21.572,22.6,10/30/20 14:30,15.942,35.3155187554886,26.098646393473
ECA2_0051_04_SM,35.45,10/28/20 10:00,28.792,27.2,10/30/20 14:30,20.542,40.1616200954143,28.6537927202001
ECA2_0051_05_SM,30.89,10/28/20 10:00,24.232,24.59,NA,17.932,35.1327236225742,25.9986794321558
ECA2_0051_06_SM,34.15,10/28/20 10:00,27.492,27.15,NA,20.492,34.1596720671482,25.4619525680198
ECA2_0051_07_SM,27.93,10/28/20 10:00,21.272,22.23,NA,15.572,36.6041613151811,26.7957878901843
ECA2_0051_08_SM,25.06,10/28/20 10:00,18.402,20.21,NA,13.552,35.7880755608028,26.355830887947
ECA2_0051_09_SM,32.98,10/28/20 10:00,26.322,26.47,NA,19.812,32.8588734100545,24.7321632094826
ECA2_0051_10_SM,40.66,10/28/20 10:00,34.002,31.47,NA,24.812,37.0385297436724,27.0278218928298
ECA2_0052_01_SM,31.52,11/5/20 14:00,24.862,26.32,11/9/20 14:30,19.662,26.4469535143932,20.9154533022283
ECA2_0052_05_SM,40.63,11/5/20 14:00,33.972,34.2,11/9/20 14:30,27.542,23.3461622249655,18.9273519368892
ECA2_0052_10_SM,54.84,11/5/20 14:00,48.182,44.09,11/9/20 14:30,37.432,28.7187433212225,22.3112365613715
ECA2_0053_01_SM,57.77,11/22/20 12:30,51.112,42.28,11/24/20 13:00,35.622,43.4843635955309,30.3059946783534
ECA2_0053_02_SM,65.01,11/22/20 12:30,58.352,53.09,11/24/20 13:00,46.432,25.6719503790489,20.4277488346586
ECA2_0053_03_SM,45.57,11/22/20 12:30,38.912,36.58,11/24/20 13:00,29.922,30.0447831027338,23.1034128289474
ECA2_0053_04_SM,40.84,11/22/20 12:30,34.182,35.02,11/24/20 13:00,28.362,20.5204146393061,17.0265051781639
ECA2_0053_05_SM,41.38,11/22/20 12:30,34.722,36.42,11/24/20 13:00,29.762,16.6655466702507,14.2848914233051
ECA2_0053_06_SM,32.65,11/22/20 12:30,25.992,26.17,11/24/20 13:00,19.512,33.210332103321,24.9307479224377
ECA2_0053_07_SM,45.92,11/22/20 12:30,39.262,41.06,11/24/20 13:00,34.402,14.1270856345561,12.3783811318832
ECA2_0053_08_SM,46.18,11/22/20 12:30,39.522,40.48,11/24/20 13:00,33.822,16.8529359588434,14.4223470472142
ECA2_0053_09_SM,47.92,11/22/20 12:30,41.262,40.96,11/24/20 13:00,34.302,20.2903620780129,16.8678202704668
ECA2_0053_10_SM,44.23,11/22/20 12:30,37.572,39.63,11/24/20 13:00,32.972,13.9512313478102,12.2431597998509
ECA2_0054_04_SM,51.24,11/6/20 16:00,44.582,34.06,11/11/20 13:30,27.402,62.6961535654332,38.5357319097394
ECA2_0054_05_SM,58.33,11/6/20 16:00,51.672,45.97,11/11/20 13:30,39.312,31.4407814407814,23.9201114723641
ECA2_0054_06_SM,53.35,11/6/20 16:00,46.692,39.32,11/11/20 13:30,32.662,42.9551160369849,30.0479739569948
ECA2_0054_09_SM,55.69,11/6/20 16:00,49.032,43.63,11/11/20 13:30,36.972,32.6192794547225,24.5961820851689
ECA2_0054_10_SM,54.95,11/6/20 16:00,48.292,44.89,11/11/20 13:30,38.232,26.3130362000419,20.8316077197051
ECA2_0055_01_SM,47.4,11/22/20 12:30,40.742,36.78,11/24/20 13:00,30.122,35.2566230661975,26.0664670364734
ECA2_0055_02_SM,63.99,11/22/20 12:30,57.332,48.65,11/24/20 13:00,41.992,36.5307677652886,26.7564361961906
ECA2_0055_03_SM,62.94,11/22/20 12:30,56.282,49.06,11/24/20 13:00,42.402,32.7343049856139,24.6615258874951
ECA2_0055_04_SM,65.33,11/22/20 12:30,58.672,54.28,11/24/20 13:00,47.622,23.2035613791945,18.8335151349877
ECA2_0055_05_SM,69.09,11/22/20 12:30,62.432,55.98,11/24/20 13:00,49.322,26.5804306394712,20.9988467452589
ECA2_0055_06_SM,53.93,11/22/20 12:30,47.272,44.22,11/24/20 13:00,37.562,25.8505936851073,20.5407006261635
ECA2_0055_07_SM,67.33,11/22/20 12:30,60.672,50.18,11/24/20 13:00,43.522,39.4053582096411,28.2667457805907
ECA2_0055_08_SM,57.11,11/22/20 12:30,50.452,45.41,11/24/20 13:00,38.752,30.191990090834,23.1903591532546
ECA2_0055_09_SM,45.71,11/22/20 12:30,39.052,32.55,11/24/20 13:00,25.892,50.8265101189557,33.698658199324
ECA2_0055_10_SM,50.44,11/22/20 12:30,43.782,42.97,11/24/20 13:00,36.312,20.5717118307997,17.061806221735
ECA2_0056_01_SM,29.75,11/6/20 16:00,23.092,19.06,11/11/20 13:30,12.402,86.1957748750202,46.2930885155032
ECA2_0056_02_SM,44.28,11/6/20 16:00,37.622,31.25,11/13/20 16:00,24.592,52.9847104749512,34.633990750093
ECA2_0056_03_SM,35.59,11/6/20 16:00,28.932,25.5,11/13/20 16:00,18.842,53.550578494852,34.8748790266833
ECA2_0056_04_SM,42.34,11/6/20 16:00,35.682,26.52,11/11/20 13:30,19.862,79.6495821166046,44.3360798161538
ECA2_0056_05_SM,40.43,11/6/20 16:00,33.772,24.89,11/11/20 13:30,18.232,85.2347520842475,46.0144498401042
ECA2_0056_06_SM,42.77,11/6/20 16:00,36.112,35.96,11/11/20 13:30,29.302,23.2407344208587,18.8579973416039
ECA2_0056_07_SM,24.25,11/6/20 16:00,17.592,14.32,11/11/20 13:30,7.662,129.600626468285,56.4461118690314
ECA2_0056_08_SM,37.63,11/6/20 16:00,30.972,24.24,11/11/20 13:30,17.582,76.1574337390513,43.2325971845538
ECA2_0056_09_SM,68.56,11/6/20 16:00,61.902,53.81,11/13/20 16:00,47.152,31.2818120122158,23.8279861716907
ECA2_0056_10_SM,59.35,11/6/20 16:00,52.692,43.38,11/11/20 13:30,36.722,43.4889167256685,30.3082061793062
ECA2_0058_03_SM,38.82,11/6/20 16:00,32.162,36.3,11/11/20 13:30,29.642,8.50145064435599,7.83533362353089
ECA2_0058_04_SM,38.55,11/6/20 16:00,31.892,33.23,11/11/20 13:30,26.572,20.0210748155954,16.6812993854258
ECA2_0058_05_SM,44.18,11/6/20 16:00,37.522,38.32,11/11/20 13:30,31.662,18.5079906512539,15.6175043974202
ECA2_0058_06_SM,47.68,11/6/20 16:00,41.022,40.19,11/11/20 13:30,33.532,22.336872241441,18.2584954414704
ECA2_0058_07_SM,42.02,11/6/20 16:00,35.362,37.71,11/11/20 13:30,31.052,13.8799433208811,12.1882246479272
ECA2_0058_08_SM,34.24,11/6/20 16:00,27.582,29.46,11/11/20 13:30,22.802,20.9630734146128,17.3301428467841
ECA2_0058_09_SM,35.29,11/6/20 16:00,28.632,29.56,11/11/20 13:30,22.902,25.0196489389573,20.0125733445096
ECA2_0061_01_SM,27.7,10/28/20 10:00,21.042,26.84,NA,20.182,4.26122287186602,4.08706396730349
ECA2_0061_02_SM,33.41,10/28/20 10:00,26.752,32.15,NA,25.492,4.94272713008002,4.70992822966507
ECA2_0061_03_SM,31.32,10/28/20 10:00,24.662,30.34,NA,23.682,4.13816400641838,3.97372475873814
ECA2_0061_04_SM,30.24,10/28/20 10:00,23.582,29.4,10/30/20 14:30,22.742,3.69360654296016,3.56203884318548
ECA2_0061_05_SM,32.71,10/28/20 10:00,26.052,31.62,NA,24.962,4.36663728867879,4.18393981268233
ECA2_0061_06_SM,30.11,10/28/20 10:00,23.452,28.96,NA,22.302,5.15648820733566,4.90363295241343
ECA2_0061_07_SM,34.3,10/28/20 10:00,27.642,33.35,10/30/20 14:30,26.692,3.55911883710473,3.43679907387308
ECA2_0061_08_SM,32.43,10/28/20 10:00,25.772,31.14,10/30/20 14:30,24.482,5.26917735479127,5.00543225205649
ECA2_0061_09_SM,27.61,10/28/20 10:00,20.952,27.08,NA,20.422,2.59524042699051,2.52959144711723
ECA2_0061_10_SM,28.62,10/28/20 10:00,21.962,28.16,10/30/20 14:30,21.502,2.13933587573249,2.09452691011748
